propagator type,test type,domain group,test id,timeout,runtime,requested solutions,solutions,propagations,nodes,failures,peak depth
Modulo,R,250,152,False,0.03,1,1,100,49,21,13
AdvModulo,R,250,153,False,0.004,1,1,9,4,0,3
Linear,R,250,153,False,0.001,1,1,4,4,0,3
Modulo,R,250,153,False,0.023,1,1,9,4,0,3
AdvModulo,R,250,154,False,0.018,1,1,1829,957,474,15
Linear,R,250,154,False,0.013,1,1,989,957,474,15
Modulo,R,250,154,False,0.026,1,1,1829,957,474,15
AdvModulo,R,250,155,False,0.004,1,1,42,18,5,10
Linear,R,250,155,False,0.004,1,1,20,18,5,10
Modulo,R,250,155,False,0.061,1,1,42,18,5,10
AdvModulo,R,250,156,False,0.002,1,1,55,24,8,11
Linear,R,250,156,False,0.002,1,1,27,24,8,11
Modulo,R,250,156,False,0.002,1,1,55,24,8,11
AdvModulo,R,250,157,False,0.01,1,1,247,128,60,19
Linear,R,250,157,False,0.002,1,1,241,232,112,17
Modulo,R,250,157,False,0.005,1,1,247,128,60,19
AdvModulo,R,250,158,False,0.003,1,1,188,119,57,14
Linear,R,250,158,False,0.002,1,1,143,141,68,13
Modulo,R,250,158,False,0.024,1,1,188,119,57,14
AdvModulo,R,250,159,False,0.003,1,1,28,12,2,9
Linear,R,250,159,False,0.002,1,1,13,12,2,9
Modulo,R,250,159,False,0.002,1,1,28,12,2,9
AdvModulo,R,250,15,False,0.002,1,1,78,44,19,11
Linear,R,250,15,False,0.002,1,1,45,44,19,11
Modulo,R,250,15,False,0.001,1,1,78,44,19,11
AdvModulo,R,250,160,False,0.002,1,1,53,27,9,12
Linear,R,250,160,False,7.372,1,1,239798,239793,119892,16
Modulo,R,250,160,False,0.01,1,1,53,27,9,12
AdvModulo,R,250,161,False,0.003,1,1,119,96,46,10
Linear,R,250,161,False,0.002,1,1,97,96,46,10
Modulo,R,250,161,False,0.007,1,1,119,96,46,10
AdvModulo,R,250,162,False,0.005,1,1,427,224,109,10
Linear,R,250,162,False,0.003,1,1,232,224,109,10
Modulo,R,250,162,False,0.007,1,1,427,224,109,10
AdvModulo,R,250,163,False,0.014,1,1,76,35,14,11
Linear,R,250,163,False,0.006,1,1,38,35,14,11
Modulo,R,250,163,False,0.004,1,1,76,35,14,11
AdvModulo,R,250,164,False,0.005,1,1,387,263,129,14
Linear,R,250,164,False,3.324,1,1,219960,219957,109976,14
Modulo,R,250,164,False,0.02,1,1,387,263,129,14
AdvModulo,R,250,165,False,0.005,1,1,111,52,22,11
Linear,R,250,165,False,0.002,1,1,57,52,22,11
Modulo,R,250,165,False,0.005,1,1,111,52,22,11
AdvModulo,R,250,166,False,0.005,1,1,249,117,54,16
Linear,R,250,166,False,0.002,1,1,138,131,61,15
Modulo,R,250,166,False,0.008,1,1,249,117,54,16
AdvModulo,R,250,167,False,0.002,1,1,41,21,9,9
Linear,R,250,167,False,0.001,1,1,21,21,9,9
Modulo,R,250,167,False,0.002,1,1,41,21,9,9
AdvModulo,R,250,168,False,0.005,1,1,80,40,18,9
Linear,R,250,168,False,0.002,1,1,42,40,18,9
Modulo,R,250,168,False,0.004,1,1,80,40,18,9
AdvModulo,R,250,169,False,0.001,1,1,40,29,13,9
Linear,R,250,169,False,0.001,1,1,29,29,13,9
Modulo,R,250,169,False,0.002,1,1,40,29,13,9
AdvModulo,R,250,16,False,0.004,1,1,149,83,39,12
Linear,R,250,16,False,0.002,1,1,86,83,39,12
Modulo,R,250,16,False,0.002,1,1,149,83,39,12
AdvModulo,R,250,170,False,0.002,1,1,18,8,2,5
Linear,R,250,170,False,0.004,1,1,8,8,2,5
Modulo,R,250,170,False,0.002,1,1,18,8,2,5
AdvModulo,R,250,171,False,0.007,1,1,759,400,198,13
Linear,R,250,171,False,0.005,1,1,409,400,198,13
Modulo,R,250,171,False,0.007,1,1,759,400,198,13
AdvModulo,R,250,172,False,0.006,1,1,531,294,143,17
Linear,R,250,172,False,0.003,1,1,299,294,143,17
Modulo,R,250,172,False,0.005,1,1,531,294,143,17
AdvModulo,R,250,173,False,0.002,1,1,52,22,7,10
Linear,R,250,173,False,0.002,1,1,25,22,7,10
Modulo,R,250,173,False,0.001,1,1,52,22,7,10
AdvModulo,R,250,174,False,0.31,1,1,44179,28965,14480,18
Linear,R,250,174,False,0.165,1,1,27645,28965,14480,18
Modulo,R,250,174,False,0.322,1,1,44179,28965,14480,18
AdvModulo,R,250,175,False,0.002,1,1,54,28,12,10
Linear,R,250,175,False,0.002,1,1,29,28,12,10
Modulo,R,250,175,False,0.022,1,1,54,28,12,10
AdvModulo,R,250,176,False,0.007,1,1,618,407,198,21
Linear,R,250,176,False,0.004,1,1,414,407,198,21
Modulo,R,250,176,False,0.008,1,1,618,407,198,21
AdvModulo,R,250,177,False,0.005,1,1,13,6,1,4
Linear,R,250,177,False,0.002,1,1,17,16,6,4
Modulo,R,250,177,False,0.004,1,1,13,6,1,4
AdvModulo,R,250,178,False,0.005,1,1,434,235,114,14
Linear,R,250,178,False,0.004,1,1,237,235,114,14
Modulo,R,250,178,False,0.014,1,1,434,235,114,14
AdvModulo,R,250,179,False,0.002,1,1,102,60,27,11
Linear,R,250,179,False,0.001,1,1,61,60,27,11
Modulo,R,250,179,False,0.009,1,1,102,60,27,11
AdvModulo,R,250,17,False,0.014,1,1,434,272,131,19
Linear,R,250,17,False,0.003,1,1,280,272,131,19
Modulo,R,250,17,False,0.005,1,1,434,272,131,19
AdvModulo,R,250,180,False,0.001,1,1,11,5,1,3
Linear,R,250,180,False,0.002,1,1,5,5,1,3
Modulo,R,250,180,False,0.002,1,1,11,5,1,3
AdvModulo,R,250,181,False,0.004,1,1,7,3,0,2
Linear,R,250,181,False,0.001,1,1,3,3,0,2
Modulo,R,250,181,False,0.002,1,1,7,3,0,2
AdvModulo,R,250,182,False,0.002,1,1,90,38,16,11
Linear,R,250,182,False,0.001,1,1,41,38,16,11
Modulo,R,250,182,False,0.005,1,1,90,38,16,11
AdvModulo,R,250,183,False,0.001,1,1,31,15,6,4
Linear,R,250,183,False,0.002,1,1,15,15,6,4
Modulo,R,250,183,False,0.006,1,1,31,15,6,4
AdvModulo,R,250,184,False,0.003,1,1,237,122,59,11
Linear,R,250,184,False,0.002,1,1,123,122,59,11
Modulo,R,250,184,False,0.004,1,1,237,122,59,11
AdvModulo,R,250,185,False,0.003,1,1,132,103,47,15
Linear,R,250,185,False,0.002,1,1,105,103,47,15
Modulo,R,250,185,False,0.003,1,1,132,103,47,15
AdvModulo,R,250,186,False,0.006,1,1,45,25,11,9
Linear,R,250,186,False,0.001,1,1,25,25,11,9
Modulo,R,250,186,False,0.006,1,1,45,25,11,9
AdvModulo,R,250,187,False,0.002,1,1,23,10,1,8
Linear,R,250,187,False,0.002,1,1,11,10,1,8
Modulo,R,250,187,False,0.008,1,1,23,10,1,8
AdvModulo,R,250,188,False,0.003,1,1,9,4,0,3
Linear,R,250,188,False,0.002,1,1,8,8,2,5
Modulo,R,250,188,False,0.003,1,1,9,4,0,3
AdvModulo,R,250,189,False,0.004,1,1,247,153,74,11
Linear,R,250,189,False,0.002,1,1,154,153,74,11
Modulo,R,250,189,False,0.006,1,1,247,153,74,11
AdvModulo,R,250,18,False,0.016,1,1,910,457,224,17
Linear,R,250,18,False,0.007,1,1,475,457,224,17
Modulo,R,250,18,False,0.016,1,1,910,457,224,17
AdvModulo,R,250,190,False,0.004,1,1,187,89,39,17
Linear,R,250,190,False,0.002,1,1,93,89,39,17
Modulo,R,250,190,False,0.003,1,1,187,89,39,17
AdvModulo,R,250,191,False,0.003,1,1,192,117,53,21
Linear,R,250,191,False,0.002,1,1,117,117,53,21
Modulo,R,250,191,False,0.004,1,1,192,117,53,21
AdvModulo,R,250,192,False,0.003,1,1,28,12,2,9
Linear,R,250,192,False,0.001,1,1,13,12,2,9
Modulo,R,250,192,False,0.002,1,1,28,12,2,9
AdvModulo,R,250,193,False,0.018,1,1,1492,918,455,15
Linear,R,250,193,False,0.011,1,1,920,918,455,15
Modulo,R,250,193,False,0.015,1,1,1492,918,455,15
AdvModulo,R,250,194,False,0.01,1,1,138,74,33,17
Linear,R,250,194,False,0.009,1,1,77,74,33,17
Modulo,R,250,194,False,0.005,1,1,138,74,33,17
AdvModulo,R,250,195,False,0.002,1,1,46,21,6,14
Linear,R,250,195,False,0.001,1,1,38,36,13,11
Modulo,R,250,195,False,0.001,1,1,46,21,6,14
AdvModulo,R,250,196,False,0.002,1,1,35,17,4,12
Linear,R,250,196,False,0.002,1,1,19,17,4,12
Modulo,R,250,196,False,0.004,1,1,35,17,4,12
AdvModulo,R,250,197,False,0.01,1,1,699,405,197,18
Linear,R,250,197,False,0.011,1,1,1580,1540,764,24
Modulo,R,250,197,False,0.009,1,1,699,405,197,18
AdvModulo,R,250,198,False,0.004,1,1,407,200,96,18
Linear,R,250,198,False,0.002,1,1,203,200,96,18
Modulo,R,250,198,False,0.004,1,1,407,200,96,18
AdvModulo,R,250,199,False,0.005,1,1,354,171,80,15
Linear,R,250,199,False,0.003,1,1,181,171,80,15
Modulo,R,250,199,False,0.005,1,1,354,171,80,15
AdvModulo,R,250,19,False,0.008,1,1,828,429,211,17
Linear,R,250,19,False,0.005,1,1,440,429,211,17
Modulo,R,250,19,False,0.008,1,1,828,429,211,17
AdvModulo,R,250,1,False,0.008,1,1,403,213,103,16
Linear,R,250,1,False,0.005,1,1,220,213,103,16
Modulo,R,250,1,False,0.003,1,1,403,213,103,16
AdvModulo,R,250,200,False,0.008,1,1,798,369,181,16
Linear,R,250,200,False,0.005,1,1,379,369,181,16
Modulo,R,250,200,False,0.007,1,1,798,369,181,16
AdvModulo,R,250,201,False,0.002,1,1,45,20,5,14
Linear,R,250,201,False,0.002,1,1,22,20,5,14
Modulo,R,250,201,False,0.002,1,1,45,20,5,14
AdvModulo,R,250,202,False,0.006,1,1,675,338,166,14
Linear,R,250,202,False,0.003,1,1,357,338,166,14
Modulo,R,250,202,False,0.008,1,1,675,338,166,14
AdvModulo,R,250,203,False,0.002,1,1,15,7,0,6
Linear,R,250,203,False,0.001,1,1,7,7,0,6
Modulo,R,250,203,False,0.006,1,1,15,7,0,6
AdvModulo,R,250,204,False,0.005,1,1,384,191,92,13
Linear,R,250,204,False,0.002,1,1,203,191,92,13
Modulo,R,250,204,False,0.004,1,1,384,191,92,13
AdvModulo,R,250,205,False,0.011,1,1,583,304,147,19
Linear,R,250,205,False,0.005,1,1,310,304,147,19
Modulo,R,250,205,False,0.006,1,1,583,304,147,19
AdvModulo,R,250,206,False,0.007,1,1,806,409,200,16
Linear,R,250,206,False,0.007,1,1,429,409,200,16
Modulo,R,250,206,False,0.01,1,1,806,409,200,16
AdvModulo,R,250,207,False,0.003,1,1,93,75,36,9
Linear,R,250,207,False,0.002,1,1,75,75,36,9
Modulo,R,250,207,False,0.002,1,1,93,75,36,9
AdvModulo,R,250,208,False,0.002,1,1,217,105,49,12
Linear,R,250,208,False,0.005,1,1,111,105,49,12
Modulo,R,250,208,False,0.003,1,1,217,105,49,12
AdvModulo,R,250,209,False,0.006,1,1,47,20,7,12
Linear,R,250,209,False,0.002,1,1,23,20,7,12
Modulo,R,250,209,False,0.002,1,1,47,20,7,12
AdvModulo,R,250,20,False,0.003,1,1,227,168,82,11
Linear,R,250,20,False,0.002,1,1,169,168,82,11
Modulo,R,250,20,False,0.003,1,1,227,168,82,11
AdvModulo,R,250,210,False,0.021,1,1,91,48,19,17
Linear,R,250,210,False,0.01,1,1,143,138,64,21
Modulo,R,250,210,False,0.007,1,1,91,48,19,17
AdvModulo,R,250,211,False,0.029,1,1,65,33,15,8
Linear,R,250,211,False,0.004,1,1,33,33,15,8
Modulo,R,250,211,False,0.002,1,1,65,33,15,8
AdvModulo,R,250,212,False,0.007,1,1,60,26,10,8
Linear,R,250,212,False,0.006,1,1,29,26,10,8
Modulo,R,250,212,False,0.004,1,1,60,26,10,8
AdvModulo,R,250,213,False,0.004,1,1,39,18,6,11
Linear,R,250,213,False,0.002,1,1,19,18,6,11
Modulo,R,250,213,False,0.002,1,1,39,18,6,11
AdvModulo,R,250,214,False,0.004,1,1,354,184,88,15
Linear,R,250,214,False,0.003,1,1,189,184,88,15
Modulo,R,250,214,False,0.004,1,1,354,184,88,15
AdvModulo,R,250,215,False,0.003,1,1,208,98,44,14
Linear,R,250,215,False,0.006,1,1,103,98,44,14
Modulo,R,250,215,False,0.004,1,1,208,98,44,14
AdvModulo,R,250,216,False,0.005,1,1,181,90,42,17
Linear,R,250,216,False,0.003,1,1,96,94,44,17
Modulo,R,250,216,False,0.003,1,1,181,90,42,17
AdvModulo,R,250,217,False,0.014,1,1,100,49,21,13
Linear,R,250,217,False,0.003,1,1,144,137,65,13
Modulo,R,250,217,False,0.002,1,1,100,49,21,13
AdvModulo,R,250,218,False,0.004,1,1,32,17,5,11
Linear,R,250,218,False,0.004,1,1,18,17,5,11
Modulo,R,250,218,False,0.002,1,1,32,17,5,11
AdvModulo,R,250,219,False,0.005,1,1,391,208,102,11
Linear,R,250,219,False,0.003,1,1,209,208,102,11
Modulo,R,250,219,False,0.011,1,1,391,208,102,11
AdvModulo,R,250,21,False,0.002,1,1,92,53,23,12
Linear,R,250,21,False,0.003,1,1,54,53,23,12
Modulo,R,250,21,False,0.001,1,1,92,53,23,12
AdvModulo,R,250,220,False,0.021,1,1,2475,1255,622,20
Linear,R,250,220,False,0.009,1,1,1302,1255,622,20
Modulo,R,250,220,False,0.024,1,1,2475,1255,622,20
AdvModulo,R,250,221,False,0.001,1,1,43,21,8,11
Linear,R,250,221,False,9.529,1,1,322937,322935,161465,11
Modulo,R,250,221,False,0.002,1,1,43,21,8,11
AdvModulo,R,250,222,False,0.017,1,1,1571,861,425,19
Linear,R,250,222,False,0.011,1,1,872,861,425,19
Modulo,R,250,222,False,0.012,1,1,1571,861,425,19
AdvModulo,R,250,223,False,0.004,1,1,45,26,11,11
Linear,R,250,223,False,0.009,1,1,38,36,16,11
Modulo,R,250,223,False,0.001,1,1,45,26,11,11
AdvModulo,R,250,224,False,0.003,1,1,78,38,16,10
Linear,R,250,224,False,0.002,1,1,40,38,16,10
Modulo,R,250,224,False,0.002,1,1,78,38,16,10
AdvModulo,R,250,225,False,0.002,1,1,89,51,22,12
Linear,R,250,225,False,0.002,1,1,52,51,22,12
Modulo,R,250,225,False,0.001,1,1,89,51,22,12
AdvModulo,R,250,226,False,0.004,1,1,138,64,28,13
Linear,R,250,226,False,0.004,1,1,67,64,28,13
Modulo,R,250,226,False,0.004,1,1,138,64,28,13
AdvModulo,R,250,227,False,0.004,1,1,138,66,30,11
Linear,R,250,227,False,0.004,1,1,71,66,30,11
Modulo,R,250,227,False,0.002,1,1,138,66,30,11
AdvModulo,R,250,228,False,0.003,1,1,52,21,8,11
Linear,R,250,228,False,0.002,1,1,22,21,8,11
Modulo,R,250,228,False,0.002,1,1,52,21,8,11
AdvModulo,R,250,229,False,0.008,1,1,258,174,82,19
Linear,R,250,229,False,0.003,1,1,177,174,82,19
Modulo,R,250,229,False,0.003,1,1,258,174,82,19
AdvModulo,R,250,22,False,0.004,1,1,282,195,94,14
Linear,R,250,22,False,0.003,1,1,197,195,94,14
Modulo,R,250,22,False,0.003,1,1,282,195,94,14
AdvModulo,R,250,230,False,0.004,1,1,73,31,12,13
Linear,R,250,230,False,0.006,1,1,35,31,12,13
Modulo,R,250,230,False,0.002,1,1,73,31,12,13
AdvModulo,R,250,231,False,0.002,1,1,85,46,19,14
Linear,R,250,231,False,0.003,1,1,48,46,19,14
Modulo,R,250,231,False,0.002,1,1,85,46,19,14
AdvModulo,R,250,232,False,0.002,1,1,17,6,1,4
Linear,R,250,232,False,0.003,1,1,7,6,1,4
Modulo,R,250,232,False,0.002,1,1,17,6,1,4
AdvModulo,R,250,233,False,0.004,1,1,281,144,67,16
Linear,R,250,233,False,0.002,1,1,170,160,75,14
Modulo,R,250,233,False,0.004,1,1,281,144,67,16
AdvModulo,R,250,234,False,0.002,1,1,137,62,27,17
Linear,R,250,234,False,0.002,1,1,65,62,27,17
Modulo,R,250,234,False,0.002,1,1,137,62,27,17
AdvModulo,R,250,235,False,0.004,1,1,304,216,103,18
Linear,R,250,235,False,2.53,1,1,137349,137344,68667,18
Modulo,R,250,235,False,0.005,1,1,304,216,103,18
AdvModulo,R,250,236,False,0.002,1,1,53,27,10,12
Linear,R,250,236,False,0.002,1,1,28,27,10,12
Modulo,R,250,236,False,0.002,1,1,53,27,10,12
AdvModulo,R,250,237,False,0.002,1,1,69,30,12,13
Linear,R,250,237,False,0.002,1,1,32,30,12,13
Modulo,R,250,237,False,0.002,1,1,69,30,12,13
AdvModulo,R,250,238,False,0.005,1,1,350,177,83,20
Linear,R,250,238,False,0.003,1,1,185,179,84,17
Modulo,R,250,238,False,0.005,1,1,350,177,83,20
AdvModulo,R,250,239,False,0.008,1,1,679,445,219,17
Linear,R,250,239,False,0.006,1,1,548,545,269,19
Modulo,R,250,239,False,0.008,1,1,679,445,219,17
AdvModulo,R,250,23,False,0.004,1,1,91,56,25,13
Linear,R,250,23,False,0.002,1,1,58,56,25,13
Modulo,R,250,23,False,0.001,1,1,91,56,25,13
AdvModulo,R,250,240,False,0.002,1,1,109,54,22,12
Linear,R,250,240,False,0.001,1,1,92,86,38,12
Modulo,R,250,240,False,0.002,1,1,109,54,22,12
AdvModulo,R,250,241,False,0.002,1,1,9,4,0,3
Linear,R,250,241,False,0.002,1,1,4,4,0,3
Modulo,R,250,241,False,0.003,1,1,9,4,0,3
AdvModulo,R,250,242,False,0.004,1,1,275,160,75,20
Linear,R,250,242,False,0.004,1,1,282,276,133,21
Modulo,R,250,242,False,0.01,1,1,275,160,75,20
AdvModulo,R,250,243,False,0.004,1,1,282,140,67,16
Linear,R,250,243,False,0.002,1,1,142,140,67,16
Modulo,R,250,243,False,0.004,1,1,282,140,67,16
AdvModulo,R,250,244,False,0.004,1,1,219,107,49,17
Linear,R,250,244,False,0.008,1,1,112,107,49,17
Modulo,R,250,244,False,0.003,1,1,219,107,49,17
AdvModulo,R,250,245,False,0.003,1,1,49,20,7,10
Linear,R,250,245,False,0.001,1,1,21,20,7,10
Modulo,R,250,245,False,0.002,1,1,49,20,7,10
AdvModulo,R,250,246,False,0.002,1,1,58,25,10,11
Linear,R,250,246,False,0.001,1,1,26,25,10,11
Modulo,R,250,246,False,0.001,1,1,58,25,10,11
AdvModulo,R,250,247,False,0.002,1,1,68,41,15,18
Linear,R,250,247,True,10.001,1,0,337964,337961,168976,19
Modulo,R,250,247,False,0.003,1,1,68,41,15,18
AdvModulo,R,250,248,False,0.003,1,1,110,55,24,11
Linear,R,250,248,False,0.008,1,1,57,55,24,11
Modulo,R,250,248,False,0.002,1,1,110,55,24,11
AdvModulo,R,250,249,False,0.003,1,1,186,89,42,9
Linear,R,250,249,False,0.004,1,1,95,89,42,9
Modulo,R,250,249,False,0.002,1,1,186,89,42,9
AdvModulo,R,250,24,False,0.005,1,1,121,64,27,23
Linear,R,250,24,False,0.004,1,1,505,500,245,22
Modulo,R,250,24,False,0.002,1,1,121,64,27,23
AdvModulo,R,250,25,False,0.004,1,1,135,90,40,18
Linear,R,250,25,False,0.025,1,1,190,188,89,17
Modulo,R,250,25,False,0.003,1,1,135,90,40,18
AdvModulo,R,250,26,False,0.004,1,1,111,49,20,15
Linear,R,250,26,False,0.001,1,1,54,49,20,15
Modulo,R,250,26,False,0.003,1,1,111,49,20,15
AdvModulo,R,250,27,False,0.002,1,1,71,56,25,11
Linear,R,250,27,False,0.003,1,1,57,56,25,11
Modulo,R,250,27,False,0.003,1,1,71,56,25,11
AdvModulo,R,250,28,False,0.007,1,1,553,343,168,16
Linear,R,250,28,False,0.003,1,1,345,343,168,16
Modulo,R,250,28,False,0.005,1,1,553,343,168,16
AdvModulo,R,250,29,False,0.003,1,1,85,49,22,11
Linear,R,250,29,True,10.001,1,0,345768,345767,172882,11
Modulo,R,250,29,False,0.005,1,1,85,49,22,11
AdvModulo,R,250,2,False,0.004,1,1,143,73,35,10
Linear,R,250,2,False,0.003,1,1,74,73,35,10
Modulo,R,250,2,False,0.002,1,1,143,73,35,10
AdvModulo,R,250,30,False,0.003,1,1,212,104,49,11
Linear,R,250,30,False,0.002,1,1,110,104,49,11
Modulo,R,250,30,False,0.004,1,1,212,104,49,11
AdvModulo,R,250,31,False,0.003,1,1,147,84,39,11
Linear,R,250,31,False,0.003,1,1,206,200,97,16
Modulo,R,250,31,False,0.003,1,1,147,84,39,11
AdvModulo,R,250,32,False,0.003,1,1,118,55,24,12
Linear,R,250,32,False,0.004,1,1,59,55,24,12
Modulo,R,250,32,False,0.002,1,1,118,55,24,12
AdvModulo,R,250,33,False,0.003,1,1,121,76,34,16
Linear,R,250,33,False,0.002,1,1,172,168,80,18
Modulo,R,250,33,False,0.002,1,1,121,76,34,16
AdvModulo,R,250,34,False,0.003,1,1,278,155,74,15
Linear,R,250,34,False,0.002,1,1,157,155,74,15
Modulo,R,250,34,False,0.004,1,1,278,155,74,15
AdvModulo,R,250,35,False,0.01,1,1,52,33,15,7
Linear,R,250,35,False,0.003,1,1,33,33,15,7
Modulo,R,250,35,False,0.002,1,1,52,33,15,7
AdvModulo,R,250,36,False,0.003,1,1,15,6,1,4
Linear,R,250,36,False,0.002,1,1,7,6,1,4
Modulo,R,250,36,False,0.001,1,1,15,6,1,4
AdvModulo,R,250,37,False,0.002,1,1,157,79,37,10
Linear,R,250,37,False,0.006,1,1,83,79,37,10
Modulo,R,250,37,False,0.003,1,1,157,79,37,10
AdvModulo,R,250,38,False,0.003,1,1,178,93,45,9
Linear,R,250,38,False,0.004,1,1,93,93,45,9
Modulo,R,250,38,False,0.013,1,1,178,93,45,9
AdvModulo,R,250,39,False,0.001,1,1,38,19,8,9
Linear,R,250,39,False,0.001,1,1,19,19,8,9
Modulo,R,250,39,False,0.01,1,1,38,19,8,9
AdvModulo,R,250,3,False,0.005,1,1,112,53,21,16
Linear,R,250,3,False,0.006,1,1,60,55,22,15
Modulo,R,250,3,False,0.002,1,1,112,53,21,16
AdvModulo,R,250,40,False,0.002,1,1,85,39,16,12
Linear,R,250,40,False,0.003,1,1,47,45,19,12
Modulo,R,250,40,False,0.01,1,1,85,39,16,12
AdvModulo,R,250,41,False,0.002,1,1,70,39,17,11
Linear,R,250,41,False,0.001,1,1,42,39,17,11
Modulo,R,250,41,False,0.002,1,1,70,39,17,11
AdvModulo,R,250,42,False,0.008,1,1,831,435,212,19
Linear,R,250,42,False,0.006,1,1,448,435,212,19
Modulo,R,250,42,False,0.007,1,1,831,435,212,19
AdvModulo,R,250,43,False,0.005,1,1,45,22,9,10
Linear,R,250,43,False,0.008,1,1,23,22,9,10
Modulo,R,250,43,False,0.002,1,1,45,22,9,10
AdvModulo,R,250,44,False,0.01,1,1,1096,586,287,21
Linear,R,250,44,False,0.004,1,1,586,586,287,21
Modulo,R,250,44,False,0.021,1,1,1096,586,287,21
AdvModulo,R,250,45,False,0.002,1,1,186,109,52,18
Linear,R,250,45,False,0.003,1,1,110,109,52,18
Modulo,R,250,45,False,0.002,1,1,186,109,52,18
AdvModulo,R,250,46,False,0.001,1,1,19,9,3,5
Linear,R,250,46,False,0.002,1,1,9,9,3,5
Modulo,R,250,46,False,0.002,1,1,19,9,3,5
AdvModulo,R,250,47,False,0.002,1,1,76,39,17,13
Linear,R,250,47,False,0.002,1,1,41,39,17,13
Modulo,R,250,47,False,0.007,1,1,76,39,17,13
AdvModulo,R,250,48,False,0.005,1,1,527,321,159,9
Linear,R,250,48,False,0.003,1,1,321,321,159,9
Modulo,R,250,48,False,0.015,1,1,527,321,159,9
AdvModulo,R,250,49,False,0.002,1,1,128,77,36,11
Linear,R,250,49,False,0.003,1,1,78,77,36,11
Modulo,R,250,49,False,0.018,1,1,128,77,36,11
AdvModulo,R,250,4,False,0.018,1,1,592,299,145,16
Linear,R,250,4,False,0.014,1,1,317,299,145,16
Modulo,R,250,4,False,0.005,1,1,592,299,145,16
AdvModulo,R,250,50,False,0.001,1,1,28,11,2,8
Linear,R,250,50,False,0.002,1,1,13,11,2,8
Modulo,R,250,50,False,0.004,1,1,28,11,2,8
AdvModulo,R,250,51,False,0.002,1,1,19,8,1,6
Linear,R,250,51,False,0.002,1,1,9,8,1,6
Modulo,R,250,51,False,0.001,1,1,19,8,1,6
AdvModulo,R,250,52,False,0.002,1,1,41,16,5,10
Linear,R,250,52,False,0.004,1,1,18,16,5,10
Modulo,R,250,52,False,0.003,1,1,41,16,5,10
AdvModulo,R,250,53,False,0.01,1,1,1169,611,301,18
Linear,R,250,53,False,0.005,1,1,629,611,301,18
Modulo,R,250,53,False,0.028,1,1,1169,611,301,18
AdvModulo,R,250,54,False,0.002,1,1,89,50,23,10
Linear,R,250,54,False,0.003,1,1,54,50,23,10
Modulo,R,250,54,False,0.004,1,1,89,50,23,10
AdvModulo,R,250,55,False,0.011,1,1,592,310,152,14
Linear,R,250,55,False,0.004,1,1,317,310,152,14
Modulo,R,250,55,False,0.006,1,1,592,310,152,14
AdvModulo,R,250,56,False,0.003,1,1,189,96,43,17
Linear,R,250,56,False,0.002,1,1,100,96,43,17
Modulo,R,250,56,False,0.004,1,1,189,96,43,17
AdvModulo,R,250,57,False,0.008,1,1,359,207,99,19
Linear,R,250,57,False,0.002,1,1,209,207,99,19
Modulo,R,250,57,False,0.022,1,1,359,207,99,19
AdvModulo,R,250,58,False,0.001,1,1,20,9,1,7
Linear,R,250,58,True,10.001,1,0,189147,189145,94570,14
Modulo,R,250,58,False,0.004,1,1,20,9,1,7
AdvModulo,R,250,59,False,0.018,1,1,381,199,96,14
Linear,R,250,59,False,0.009,1,1,201,199,96,14
Modulo,R,250,59,False,0.007,1,1,381,199,96,14
AdvModulo,R,250,5,False,0.001,1,1,28,12,1,10
Linear,R,250,5,False,0.001,1,1,13,12,1,10
Modulo,R,250,5,False,0.001,1,1,28,12,1,10
AdvModulo,R,250,60,False,0.006,1,1,371,192,93,13
Linear,R,250,60,False,0.008,1,1,194,192,93,13
Modulo,R,250,60,False,0.005,1,1,371,192,93,13
AdvModulo,R,250,61,False,0.001,1,1,27,12,4,7
Linear,R,250,61,False,0.004,1,1,13,12,4,7
Modulo,R,250,61,False,0.004,1,1,27,12,4,7
AdvModulo,R,250,62,False,0.002,1,1,22,13,5,7
Linear,R,250,62,False,0.002,1,1,13,13,5,7
Modulo,R,250,62,False,0.005,1,1,22,13,5,7
AdvModulo,R,250,63,False,0.007,1,1,69,30,11,15
Linear,R,250,63,False,0.004,1,1,32,30,11,15
Modulo,R,250,63,False,0.002,1,1,69,30,11,15
AdvModulo,R,250,64,False,0.009,1,1,417,218,106,10
Linear,R,250,64,False,0.011,1,1,224,218,106,10
Modulo,R,250,64,False,0.004,1,1,417,218,106,10
AdvModulo,R,250,65,False,0.012,1,1,269,137,64,15
Linear,R,250,65,False,0.008,1,1,143,137,64,15
Modulo,R,250,65,False,0.007,1,1,269,137,64,15
AdvModulo,R,250,66,False,0.014,1,1,246,160,74,19
Linear,R,250,66,False,0.003,1,1,161,160,74,19
Modulo,R,250,66,False,0.005,1,1,246,160,74,19
AdvModulo,R,250,67,False,0.009,1,1,417,217,103,22
Linear,R,250,67,False,0.003,1,1,222,217,103,22
Modulo,R,250,67,False,0.009,1,1,417,217,103,22
AdvModulo,R,250,68,False,0.006,1,1,22,11,2,8
Linear,R,250,68,False,0.208,1,1,2849,2847,1420,13
Modulo,R,250,68,False,0.035,1,1,22,11,2,8
AdvModulo,R,250,69,False,0.003,1,1,157,77,36,12
Linear,R,250,69,False,0.002,1,1,82,77,36,12
Modulo,R,250,69,False,0.005,1,1,157,77,36,12
AdvModulo,R,250,6,False,0.001,1,1,21,9,3,5
